experiment_resnet18_lr1e-05_outfeatures128_threshold0.4
Train: [0/49632 (0%)]	Loss: 0.339465
Train: [35040/49632 (71%)]	Loss: 0.000191
Train: [35072/49632 (71%)]	Loss: 0.000136
Train: [35104/49632 (71%)]	Loss: 0.000145
Train: [35136/49632 (71%)]	Loss: 0.000108
Train: [35168/49632 (71%)]	Loss: 0.000183
Train: [35200/49632 (71%)]	Loss: 0.000145
Train: [35232/49632 (71%)]	Loss: 0.000127
Train: [35264/49632 (71%)]	Loss: 0.000139
Train: [35296/49632 (71%)]	Loss: 0.000224
Train: [35328/49632 (71%)]	Loss: 0.000162
Train: [35360/49632 (71%)]	Loss: 0.000187
Train: [35392/49632 (71%)]	Loss: 0.000204
Train: [35424/49632 (71%)]	Loss: 0.000158
Train: [35456/49632 (71%)]	Loss: 0.000226
Train: [35488/49632 (72%)]	Loss: 0.000149
Train: [35520/49632 (72%)]	Loss: 0.000165
Train: [35552/49632 (72%)]	Loss: 0.000603
Train: [35584/49632 (72%)]	Loss: 0.000202
Train: [35616/49632 (72%)]	Loss: 0.000161
Train: [35648/49632 (72%)]	Loss: 0.000182
Train: [35680/49632 (72%)]	Loss: 0.000188
Train: [35712/49632 (72%)]	Loss: 0.000136
Train: [35744/49632 (72%)]	Loss: 0.000204
Train: [35776/49632 (72%)]	Loss: 0.000162
Train: [35808/49632 (72%)]	Loss: 0.000134
Train: [35840/49632 (72%)]	Loss: 0.000238
Train: [35872/49632 (72%)]	Loss: 0.000172
Train: [35904/49632 (72%)]	Loss: 0.000150
Train: [35936/49632 (72%)]	Loss: 0.000194
Train: [35968/49632 (72%)]	Loss: 0.000195
Train: [36000/49632 (73%)]	Loss: 0.000182
Train: [36032/49632 (73%)]	Loss: 0.000131
Train: [36064/49632 (73%)]	Loss: 0.000160
Train: [36096/49632 (73%)]	Loss: 0.000135
Train: [36128/49632 (73%)]	Loss: 0.000137
Train: [36160/49632 (73%)]	Loss: 0.000141
Train: [36192/49632 (73%)]	Loss: 0.000145
Train: [36224/49632 (73%)]	Loss: 0.000139
Train: [36256/49632 (73%)]	Loss: 0.000187
Train: [36288/49632 (73%)]	Loss: 0.000112
Train: [36320/49632 (73%)]	Loss: 0.000207
Train: [36352/49632 (73%)]	Loss: 0.000241
Train: [36384/49632 (73%)]	Loss: 0.000141
Train: [36416/49632 (73%)]	Loss: 0.000149
Train: [36448/49632 (73%)]	Loss: 0.000126
Train: [36480/49632 (74%)]	Loss: 0.000154
Train: [36512/49632 (74%)]	Loss: 0.000287
Train: [36544/49632 (74%)]	Loss: 0.000180
Train: [36576/49632 (74%)]	Loss: 0.000132
Train: [36608/49632 (74%)]	Loss: 0.000207
Train: [36640/49632 (74%)]	Loss: 0.000165
Train: [36672/49632 (74%)]	Loss: 0.000171
Train: [36704/49632 (74%)]	Loss: 0.000131
Train: [36736/49632 (74%)]	Loss: 0.000146
Train: [36768/49632 (74%)]	Loss: 0.000158
Train: [36800/49632 (74%)]	Loss: 0.000136
Train: [36832/49632 (74%)]	Loss: 0.000104
Train: [36864/49632 (74%)]	Loss: 0.000131
Train: [36896/49632 (74%)]	Loss: 0.000139
Train: [36928/49632 (74%)]	Loss: 0.000126
Train: [36960/49632 (74%)]	Loss: 0.000106
Train: [36992/49632 (75%)]	Loss: 0.000161
Train: [37024/49632 (75%)]	Loss: 0.000066
Train: [37056/49632 (75%)]	Loss: 0.000182
Train: [37088/49632 (75%)]	Loss: 0.000138
Train: [37120/49632 (75%)]	Loss: 0.000307
Train: [37152/49632 (75%)]	Loss: 0.000227
Train: [37184/49632 (75%)]	Loss: 0.000163
Train: [37216/49632 (75%)]	Loss: 0.000175
Train: [37248/49632 (75%)]	Loss: 0.000138
Train: [37280/49632 (75%)]	Loss: 0.000123
Train: [37312/49632 (75%)]	Loss: 0.000167
Train: [37344/49632 (75%)]	Loss: 0.000163
Train: [37376/49632 (75%)]	Loss: 0.000126
Train: [37408/49632 (75%)]	Loss: 0.000170
Train: [37440/49632 (75%)]	Loss: 0.000106
Train: [37472/49632 (75%)]	Loss: 0.000177
Train: [37504/49632 (76%)]	Loss: 0.000106
Train: [37536/49632 (76%)]	Loss: 0.000149
Train: [37568/49632 (76%)]	Loss: 0.000130
Train: [37600/49632 (76%)]	Loss: 0.000140
Train: [37632/49632 (76%)]	Loss: 0.000092
Train: [37664/49632 (76%)]	Loss: 0.000093
Train: [37696/49632 (76%)]	Loss: 0.000148
Train: [37728/49632 (76%)]	Loss: 0.000115
Train: [37760/49632 (76%)]	Loss: 0.000115
Train: [37792/49632 (76%)]	Loss: 0.000137
Train: [37824/49632 (76%)]	Loss: 0.000111
Train: [37856/49632 (76%)]	Loss: 0.000278
Train: [37888/49632 (76%)]	Loss: 0.000138
Train: [37920/49632 (76%)]	Loss: 0.000081
Train: [37952/49632 (76%)]	Loss: 0.000155
Train: [37984/49632 (77%)]	Loss: 0.000184
Train: [38016/49632 (77%)]	Loss: 0.000117
Train: [38048/49632 (77%)]	Loss: 0.000155
Train: [38080/49632 (77%)]	Loss: 0.000172
Train: [38112/49632 (77%)]	Loss: 0.000222
Train: [38144/49632 (77%)]	Loss: 0.000103
Train: [38176/49632 (77%)]	Loss: 0.000121
Train: [38208/49632 (77%)]	Loss: 0.000108
Train: [38240/49632 (77%)]	Loss: 0.000143
Train: [38272/49632 (77%)]	Loss: 0.000116
Train: [38304/49632 (77%)]	Loss: 0.000146
Train: [38336/49632 (77%)]	Loss: 0.000113
Train: [38368/49632 (77%)]	Loss: 0.000090
Train: [38400/49632 (77%)]	Loss: 0.000151
Train: [38432/49632 (77%)]	Loss: 0.000084
Train: [38464/49632 (77%)]	Loss: 0.000282
Train: [38496/49632 (78%)]	Loss: 0.000136
Train: [38528/49632 (78%)]	Loss: 0.000098
Train: [38560/49632 (78%)]	Loss: 0.000112
Train: [38592/49632 (78%)]	Loss: 0.000143
Train: [38624/49632 (78%)]	Loss: 0.000152
Train: [38656/49632 (78%)]	Loss: 0.000176
Train: [38688/49632 (78%)]	Loss: 0.000109
Train: [38720/49632 (78%)]	Loss: 0.000118
Train: [38752/49632 (78%)]	Loss: 0.000106
Train: [38784/49632 (78%)]	Loss: 0.000124
Train: [38816/49632 (78%)]	Loss: 0.000069
Train: [38848/49632 (78%)]	Loss: 0.000159
Train: [38880/49632 (78%)]	Loss: 0.000133
Train: [38912/49632 (78%)]	Loss: 0.000165
Train: [38944/49632 (78%)]	Loss: 0.000141
Train: [38976/49632 (79%)]	Loss: 0.000176
Train: [39008/49632 (79%)]	Loss: 0.000109
Train: [39040/49632 (79%)]	Loss: 0.000143
Train: [39072/49632 (79%)]	Loss: 0.000103
Train: [39104/49632 (79%)]	Loss: 0.000080
Train: [39136/49632 (79%)]	Loss: 0.000101
Train: [39168/49632 (79%)]	Loss: 0.000138
Train: [39200/49632 (79%)]	Loss: 0.000732
Train: [39232/49632 (79%)]	Loss: 0.000121
Train: [39264/49632 (79%)]	Loss: 0.000131
Train: [39296/49632 (79%)]	Loss: 0.000142
Train: [39328/49632 (79%)]	Loss: 0.000152
Train: [39360/49632 (79%)]	Loss: 0.000128
Train: [39392/49632 (79%)]	Loss: 0.000155
Train: [39424/49632 (79%)]	Loss: 0.000124
Train: [39456/49632 (79%)]	Loss: 0.000160
Train: [39488/49632 (80%)]	Loss: 0.000118
Train: [39520/49632 (80%)]	Loss: 0.000128
Train: [39552/49632 (80%)]	Loss: 0.000120
Train: [39584/49632 (80%)]	Loss: 0.000110
Train: [39616/49632 (80%)]	Loss: 0.000164
Train: [39648/49632 (80%)]	Loss: 0.000136
Train: [39680/49632 (80%)]	Loss: 0.000136
Train: [39712/49632 (80%)]	Loss: 0.000180
Train: [39744/49632 (80%)]	Loss: 0.000130
Train: [39776/49632 (80%)]	Loss: 0.000145
Train: [39808/49632 (80%)]	Loss: 0.000100
Train: [39840/49632 (80%)]	Loss: 0.000124
Train: [39872/49632 (80%)]	Loss: 0.000141
Train: [39904/49632 (80%)]	Loss: 0.000143
Train: [39936/49632 (80%)]	Loss: 0.000125
Train: [39968/49632 (81%)]	Loss: 0.000094
Train: [40000/49632 (81%)]	Loss: 0.000125
Train: [40032/49632 (81%)]	Loss: 0.000102
Train: [40064/49632 (81%)]	Loss: 0.000106
Train: [40096/49632 (81%)]	Loss: 0.000136
Train: [40128/49632 (81%)]	Loss: 0.000112
Train: [40160/49632 (81%)]	Loss: 0.000300
Train: [40192/49632 (81%)]	Loss: 0.000082
Train: [40224/49632 (81%)]	Loss: 0.000114
Train: [40256/49632 (81%)]	Loss: 0.000085
Train: [40288/49632 (81%)]	Loss: 0.000205
Train: [40320/49632 (81%)]	Loss: 0.000293
Train: [40352/49632 (81%)]	Loss: 0.000134
Train: [40384/49632 (81%)]	Loss: 0.000106
Train: [40416/49632 (81%)]	Loss: 0.000108
Train: [40448/49632 (81%)]	Loss: 0.000116
Train: [40480/49632 (82%)]	Loss: 0.000100
Train: [40512/49632 (82%)]	Loss: 0.000089
Train: [40544/49632 (82%)]	Loss: 0.000135
Train: [40576/49632 (82%)]	Loss: 0.000144
Train: [40608/49632 (82%)]	Loss: 0.000125
Train: [40640/49632 (82%)]	Loss: 0.000095
Train: [40672/49632 (82%)]	Loss: 0.000115
Train: [40704/49632 (82%)]	Loss: 0.000094
Train: [40736/49632 (82%)]	Loss: 0.000138
Train: [40768/49632 (82%)]	Loss: 0.000084
Train: [40800/49632 (82%)]	Loss: 0.000146
Train: [40832/49632 (82%)]	Loss: 0.000081
Train: [40864/49632 (82%)]	Loss: 0.000110
Train: [40896/49632 (82%)]	Loss: 0.000113
Train: [40928/49632 (82%)]	Loss: 0.000085
Train: [40960/49632 (83%)]	Loss: 0.000136
Train: [40992/49632 (83%)]	Loss: 0.000123
Train: [41024/49632 (83%)]	Loss: 0.000104
Train: [41056/49632 (83%)]	Loss: 0.000118
Train: [41088/49632 (83%)]	Loss: 0.000135
Train: [41120/49632 (83%)]	Loss: 0.000101
Train: [41152/49632 (83%)]	Loss: 0.000151
Train: [41184/49632 (83%)]	Loss: 0.000179
Train: [41216/49632 (83%)]	Loss: 0.000167
Train: [41248/49632 (83%)]	Loss: 0.000130
Train: [41280/49632 (83%)]	Loss: 0.000211
Train: [41312/49632 (83%)]	Loss: 0.000125
Train: [41344/49632 (83%)]	Loss: 0.000171
Train: [41376/49632 (83%)]	Loss: 0.000118
Train: [41408/49632 (83%)]	Loss: 0.000154
Train: [41440/49632 (83%)]	Loss: 0.000116
Train: [41472/49632 (84%)]	Loss: 0.000117
Train: [41504/49632 (84%)]	Loss: 0.000111
Train: [41536/49632 (84%)]	Loss: 0.000144
Train: [41568/49632 (84%)]	Loss: 0.000168
Train: [41600/49632 (84%)]	Loss: 0.000081
Train: [41632/49632 (84%)]	Loss: 0.000107
Train: [41664/49632 (84%)]	Loss: 0.000133
Train: [41696/49632 (84%)]	Loss: 0.000111
Train: [41728/49632 (84%)]	Loss: 0.000100
Train: [41760/49632 (84%)]	Loss: 0.000098
Train: [41792/49632 (84%)]	Loss: 0.000124
Train: [41824/49632 (84%)]	Loss: 0.000148
Train: [41856/49632 (84%)]	Loss: 0.000166
Train: [41888/49632 (84%)]	Loss: 0.000116
Train: [41920/49632 (84%)]	Loss: 0.000118
Train: [41952/49632 (85%)]	Loss: 0.000129
Train: [41984/49632 (85%)]	Loss: 0.000101
Train: [42016/49632 (85%)]	Loss: 0.000080
Train: [42048/49632 (85%)]	Loss: 0.000175
Train: [42080/49632 (85%)]	Loss: 0.000089
Train: [42112/49632 (85%)]	Loss: 0.000101
Train: [42144/49632 (85%)]	Loss: 0.000246
Train: [42176/49632 (85%)]	Loss: 0.000093
Train: [42208/49632 (85%)]	Loss: 0.000103
Train: [42240/49632 (85%)]	Loss: 0.000103
Train: [42272/49632 (85%)]	Loss: 0.000103
Train: [42304/49632 (85%)]	Loss: 0.000112
Train: [42336/49632 (85%)]	Loss: 0.000112
Train: [42368/49632 (85%)]	Loss: 0.000076
Train: [42400/49632 (85%)]	Loss: 0.000148
Train: [42432/49632 (85%)]	Loss: 0.000159
Train: [42464/49632 (86%)]	Loss: 0.000114
Train: [42496/49632 (86%)]	Loss: 0.000144
Train: [42528/49632 (86%)]	Loss: 0.000139
Train: [42560/49632 (86%)]	Loss: 0.000114
Train: [42592/49632 (86%)]	Loss: 0.000136
Train: [42624/49632 (86%)]	Loss: 0.000115
Train: [42656/49632 (86%)]	Loss: 0.000166
Train: [42688/49632 (86%)]	Loss: 0.000129
Train: [42720/49632 (86%)]	Loss: 0.000098
Train: [42752/49632 (86%)]	Loss: 0.000078
Train: [42784/49632 (86%)]	Loss: 0.000135
Train: [42816/49632 (86%)]	Loss: 0.000112
Train: [42848/49632 (86%)]	Loss: 0.000153
Train: [42880/49632 (86%)]	Loss: 0.000083
Train: [42912/49632 (86%)]	Loss: 0.000104
Train: [42944/49632 (87%)]	Loss: 0.000087
Train: [42976/49632 (87%)]	Loss: 0.000125
Train: [43008/49632 (87%)]	Loss: 0.000073
Train: [43040/49632 (87%)]	Loss: 0.000104
Train: [43072/49632 (87%)]	Loss: 0.000125
Train: [43104/49632 (87%)]	Loss: 0.000131
Train: [43136/49632 (87%)]	Loss: 0.000074
Train: [43168/49632 (87%)]	Loss: 0.000105
Train: [43200/49632 (87%)]	Loss: 0.000083
Train: [43232/49632 (87%)]	Loss: 0.000083
Train: [43264/49632 (87%)]	Loss: 0.000160
Train: [43296/49632 (87%)]	Loss: 0.000081
Train: [43328/49632 (87%)]	Loss: 0.000109
Train: [43360/49632 (87%)]	Loss: 0.000105
Train: [43392/49632 (87%)]	Loss: 0.000088
Train: [43424/49632 (87%)]	Loss: 0.000091
Train: [43456/49632 (88%)]	Loss: 0.000121
Train: [43488/49632 (88%)]	Loss: 0.000068
Train: [43520/49632 (88%)]	Loss: 0.000133
Train: [43552/49632 (88%)]	Loss: 0.000129
Train: [43584/49632 (88%)]	Loss: 0.000125
Train: [43616/49632 (88%)]	Loss: 0.000128
Train: [43648/49632 (88%)]	Loss: 0.000098
Train: [43680/49632 (88%)]	Loss: 0.000090
Train: [43712/49632 (88%)]	Loss: 0.000222
Train: [43744/49632 (88%)]	Loss: 0.000164
Train: [43776/49632 (88%)]	Loss: 0.000099
Train: [43808/49632 (88%)]	Loss: 0.000096
Train: [43840/49632 (88%)]	Loss: 0.000096
Train: [43872/49632 (88%)]	Loss: 0.000100
Train: [43904/49632 (88%)]	Loss: 0.000112
Train: [43936/49632 (89%)]	Loss: 0.000115
Train: [43968/49632 (89%)]	Loss: 0.000084
Train: [44000/49632 (89%)]	Loss: 0.000131
Train: [44032/49632 (89%)]	Loss: 0.000147
Train: [44064/49632 (89%)]	Loss: 0.000112
Train: [44096/49632 (89%)]	Loss: 0.000132
Train: [44128/49632 (89%)]	Loss: 0.000066
Train: [44160/49632 (89%)]	Loss: 0.000114
Train: [44192/49632 (89%)]	Loss: 0.000088
Train: [44224/49632 (89%)]	Loss: 0.000089
Train: [44256/49632 (89%)]	Loss: 0.000132
Train: [44288/49632 (89%)]	Loss: 0.000098
Train: [44320/49632 (89%)]	Loss: 0.000079
Train: [44352/49632 (89%)]	Loss: 0.000138
Train: [44384/49632 (89%)]	Loss: 0.000160
Train: [44416/49632 (89%)]	Loss: 0.000121
Train: [44448/49632 (90%)]	Loss: 0.000129
Train: [44480/49632 (90%)]	Loss: 0.000108
Train: [44512/49632 (90%)]	Loss: 0.000100
Train: [44544/49632 (90%)]	Loss: 0.001189
Train: [44576/49632 (90%)]	Loss: 0.000113
Train: [44608/49632 (90%)]	Loss: 0.000110
Train: [44640/49632 (90%)]	Loss: 0.000077
Train: [44672/49632 (90%)]	Loss: 0.000082
Train: [44704/49632 (90%)]	Loss: 0.000120
Train: [44736/49632 (90%)]	Loss: 0.000179
Train: [44768/49632 (90%)]	Loss: 0.000128
Train: [44800/49632 (90%)]	Loss: 0.000083
Train: [44832/49632 (90%)]	Loss: 0.000125
Train: [44864/49632 (90%)]	Loss: 0.000092
Train: [44896/49632 (90%)]	Loss: 0.000081
Train: [44928/49632 (91%)]	Loss: 0.000140
Train: [44960/49632 (91%)]	Loss: 0.000115
Train: [44992/49632 (91%)]	Loss: 0.000100
Train: [45024/49632 (91%)]	Loss: 0.000113
Train: [45056/49632 (91%)]	Loss: 0.000139
Train: [45088/49632 (91%)]	Loss: 0.000084
Train: [45120/49632 (91%)]	Loss: 0.000115
Train: [45152/49632 (91%)]	Loss: 0.000109
Train: [45184/49632 (91%)]	Loss: 0.000163
Train: [45216/49632 (91%)]	Loss: 0.000152
Train: [45248/49632 (91%)]	Loss: 0.000129
Train: [45280/49632 (91%)]	Loss: 0.000114
Train: [45312/49632 (91%)]	Loss: 0.000130
Train: [45344/49632 (91%)]	Loss: 0.000155
Train: [45376/49632 (91%)]	Loss: 0.000093
Train: [45408/49632 (91%)]	Loss: 0.000101
Train: [45440/49632 (92%)]	Loss: 0.000112
Train: [45472/49632 (92%)]	Loss: 0.000172
Train: [45504/49632 (92%)]	Loss: 0.000086
Train: [45536/49632 (92%)]	Loss: 0.000132
Train: [45568/49632 (92%)]	Loss: 0.000144
Train: [45600/49632 (92%)]	Loss: 0.000112
Train: [45632/49632 (92%)]	Loss: 0.000084
Train: [45664/49632 (92%)]	Loss: 0.000172
Train: [45696/49632 (92%)]	Loss: 0.000093
Train: [45728/49632 (92%)]	Loss: 0.000095
Train: [45760/49632 (92%)]	Loss: 0.000123
Train: [45792/49632 (92%)]	Loss: 0.000082
Train: [45824/49632 (92%)]	Loss: 0.000139
Train: [45856/49632 (92%)]	Loss: 0.000086
Train: [45888/49632 (92%)]	Loss: 0.000085
Train: [45920/49632 (93%)]	Loss: 0.000102
Train: [45952/49632 (93%)]	Loss: 0.000067
Train: [45984/49632 (93%)]	Loss: 0.000073
Train: [46016/49632 (93%)]	Loss: 0.000131
Train: [46048/49632 (93%)]	Loss: 0.000110
Train: [46080/49632 (93%)]	Loss: 0.000100
Train: [46112/49632 (93%)]	Loss: 0.000108
Train: [46144/49632 (93%)]	Loss: 0.000138
Train: [46176/49632 (93%)]	Loss: 0.000144
Train: [46208/49632 (93%)]	Loss: 0.000105
Train: [46240/49632 (93%)]	Loss: 0.000124
Train: [46272/49632 (93%)]	Loss: 0.000079
Train: [46304/49632 (93%)]	Loss: 0.000148
Train: [46336/49632 (93%)]	Loss: 0.000070
Train: [46368/49632 (93%)]	Loss: 0.000089
Train: [46400/49632 (93%)]	Loss: 0.000105
Train: [46432/49632 (94%)]	Loss: 0.000084
Train: [46464/49632 (94%)]	Loss: 0.000132
Train: [46496/49632 (94%)]	Loss: 0.000092
Train: [46528/49632 (94%)]	Loss: 0.000132
Train: [46560/49632 (94%)]	Loss: 0.000096
Train: [46592/49632 (94%)]	Loss: 0.000124
Train: [46624/49632 (94%)]	Loss: 0.000091
Train: [46656/49632 (94%)]	Loss: 0.000091
Train: [46688/49632 (94%)]	Loss: 0.000107
Train: [46720/49632 (94%)]	Loss: 0.000081
Train: [46752/49632 (94%)]	Loss: 0.000116
Train: [46784/49632 (94%)]	Loss: 0.000078
Train: [46816/49632 (94%)]	Loss: 0.000139
Train: [46848/49632 (94%)]	Loss: 0.000070
Train: [46880/49632 (94%)]	Loss: 0.000103
Train: [46912/49632 (95%)]	Loss: 0.000109
Train: [46944/49632 (95%)]	Loss: 0.000089
Train: [46976/49632 (95%)]	Loss: 0.000132
Train: [47008/49632 (95%)]	Loss: 0.000092
Train: [47040/49632 (95%)]	Loss: 0.000108
Train: [47072/49632 (95%)]	Loss: 0.000141
Train: [47104/49632 (95%)]	Loss: 0.000119
Train: [47136/49632 (95%)]	Loss: 0.000103
Train: [47168/49632 (95%)]	Loss: 0.000106
Train: [47200/49632 (95%)]	Loss: 0.000069
Train: [47232/49632 (95%)]	Loss: 0.000232
Train: [47264/49632 (95%)]	Loss: 0.000093
Train: [47296/49632 (95%)]	Loss: 0.000085
Train: [47328/49632 (95%)]	Loss: 0.000073
Train: [47360/49632 (95%)]	Loss: 0.000088
Train: [47392/49632 (95%)]	Loss: 0.000092
Train: [47424/49632 (96%)]	Loss: 0.000120
Train: [47456/49632 (96%)]	Loss: 0.000115
Train: [47488/49632 (96%)]	Loss: 0.000088
Train: [47520/49632 (96%)]	Loss: 0.000081
Train: [47552/49632 (96%)]	Loss: 0.000121
Train: [47584/49632 (96%)]	Loss: 0.000116
Train: [47616/49632 (96%)]	Loss: 0.000106
Train: [47648/49632 (96%)]	Loss: 0.000138
Train: [47680/49632 (96%)]	Loss: 0.000096
Train: [47712/49632 (96%)]	Loss: 0.000061
Train: [47744/49632 (96%)]	Loss: 0.000077
Train: [47776/49632 (96%)]	Loss: 0.000122
Train: [47808/49632 (96%)]	Loss: 0.000112
Train: [47840/49632 (96%)]	Loss: 0.000070
Train: [47872/49632 (96%)]	Loss: 0.000119
Train: [47904/49632 (97%)]	Loss: 0.000104
Train: [47936/49632 (97%)]	Loss: 0.000113
Train: [47968/49632 (97%)]	Loss: 0.000128
Train: [48000/49632 (97%)]	Loss: 0.000072
Train: [48032/49632 (97%)]	Loss: 0.000089
Train: [48064/49632 (97%)]	Loss: 0.000068
Train: [48096/49632 (97%)]	Loss: 0.000083
Train: [48128/49632 (97%)]	Loss: 0.000110
Train: [48160/49632 (97%)]	Loss: 0.000099
Train: [48192/49632 (97%)]	Loss: 0.000086
Train: [48224/49632 (97%)]	Loss: 0.000111
Train: [48256/49632 (97%)]	Loss: 0.000224
Train: [48288/49632 (97%)]	Loss: 0.000096
Train: [48320/49632 (97%)]	Loss: 0.000091
Train: [48352/49632 (97%)]	Loss: 0.000058
Train: [48384/49632 (97%)]	Loss: 0.000152
Train: [48416/49632 (98%)]	Loss: 0.000152
Train: [48448/49632 (98%)]	Loss: 0.000095
Train: [48480/49632 (98%)]	Loss: 0.000131
Train: [48512/49632 (98%)]	Loss: 0.000069
Train: [48544/49632 (98%)]	Loss: 0.000132
Train: [48576/49632 (98%)]	Loss: 0.000109
Train: [48608/49632 (98%)]	Loss: 0.000069
Train: [48640/49632 (98%)]	Loss: 0.000138
Train: [48672/49632 (98%)]	Loss: 0.000057
Train: [48704/49632 (98%)]	Loss: 0.000076
Train: [48736/49632 (98%)]	Loss: 0.000081
Train: [48768/49632 (98%)]	Loss: 0.000097
Train: [48800/49632 (98%)]	Loss: 0.000072
Train: [48832/49632 (98%)]	Loss: 0.000080
Train: [48864/49632 (98%)]	Loss: 0.000072
Train: [48896/49632 (99%)]	Loss: 0.000111
Train: [48928/49632 (99%)]	Loss: 0.000080
Train: [48960/49632 (99%)]	Loss: 0.000102
Train: [48992/49632 (99%)]	Loss: 0.000147
Train: [49024/49632 (99%)]	Loss: 0.000134
Train: [49056/49632 (99%)]	Loss: 0.000103
Train: [49088/49632 (99%)]	Loss: 0.000112
Train: [49120/49632 (99%)]	Loss: 0.000080
Train: [49152/49632 (99%)]	Loss: 0.000090
Train: [49184/49632 (99%)]	Loss: 0.000077
Train: [49216/49632 (99%)]	Loss: 0.000100
Train: [49248/49632 (99%)]	Loss: 0.000092
Train: [49280/49632 (99%)]	Loss: 0.000077
Train: [49312/49632 (99%)]	Loss: 0.000092
Train: [49344/49632 (99%)]	Loss: 0.000126
Train: [49376/49632 (99%)]	Loss: 0.000083
Train: [49408/49632 (100%)]	Loss: 0.000097
Train: [49440/49632 (100%)]	Loss: 0.000123
Train: [49472/49632 (100%)]	Loss: 0.000125
Train: [49504/49632 (100%)]	Loss: 0.000117
Train: [49536/49632 (100%)]	Loss: 0.000097
Train: [49568/49632 (100%)]	Loss: 0.000068
Train: [49600/49632 (100%)]	Loss: 0.000085
Epoch: 1/1. Train set: Average loss: 0.0022	TP: 24284, TN: 25275, FP: 69, FN: 4, F1 Score: 0.9984992084866676, Accuracy: 0.9985291747259832
Epoch: 1/1. Validation set: Average loss: 0.0061	TP: 6072, TN: 6307, FP: 29, FN: 0, F1 Score: 0.9976176784687423, Accuracy: 0.997662798194713


experiment_resnet18_lr1e-05_outfeatures256_threshold0.5
Train: [0/49632 (0%)]	Loss: 0.293940
Train: [32/49632 (0%)]	Loss: 0.324785
Train: [64/49632 (0%)]	Loss: 0.388001
Train: [96/49632 (0%)]	Loss: 0.207306
Train: [128/49632 (0%)]	Loss: 0.221500
Train: [160/49632 (0%)]	Loss: 0.248517
Train: [192/49632 (0%)]	Loss: 0.147743
Train: [224/49632 (0%)]	Loss: 0.161068
Train: [256/49632 (1%)]	Loss: 0.129176
Train: [288/49632 (1%)]	Loss: 0.075831
Train: [320/49632 (1%)]	Loss: 0.081150
Train: [352/49632 (1%)]	Loss: 0.067098
Train: [384/49632 (1%)]	Loss: 0.094909
Train: [416/49632 (1%)]	Loss: 0.120788
Train: [448/49632 (1%)]	Loss: 0.080501
Train: [480/49632 (1%)]	Loss: 0.101653
Train: [512/49632 (1%)]	Loss: 0.079884
Train: [544/49632 (1%)]	Loss: 0.101980
Train: [576/49632 (1%)]	Loss: 0.049971
Train: [608/49632 (1%)]	Loss: 0.108162
Train: [640/49632 (1%)]	Loss: 0.047585
Train: [672/49632 (1%)]	Loss: 0.064750
Train: [704/49632 (1%)]	Loss: 0.038529
Train: [736/49632 (1%)]	Loss: 0.030369
Train: [768/49632 (2%)]	Loss: 0.045857
Train: [800/49632 (2%)]	Loss: 0.037390
Train: [832/49632 (2%)]	Loss: 0.021886
Train: [864/49632 (2%)]	Loss: 0.020444
Train: [896/49632 (2%)]	Loss: 0.018262
Train: [928/49632 (2%)]	Loss: 0.027149
Train: [960/49632 (2%)]	Loss: 0.022041
Train: [992/49632 (2%)]	Loss: 0.045807
Train: [1024/49632 (2%)]	Loss: 0.037859
Train: [1056/49632 (2%)]	Loss: 0.033413
Train: [1088/49632 (2%)]	Loss: 0.021723
Train: [1120/49632 (2%)]	Loss: 0.018205
Train: [1152/49632 (2%)]	Loss: 0.009823
Train: [1184/49632 (2%)]	Loss: 0.014959
Train: [1216/49632 (2%)]	Loss: 0.008157
Train: [1248/49632 (3%)]	Loss: 0.006387
Train: [1280/49632 (3%)]	Loss: 0.010582
Train: [1312/49632 (3%)]	Loss: 0.011307
Train: [1344/49632 (3%)]	Loss: 0.009281
Train: [1376/49632 (3%)]	Loss: 0.021065
Train: [1408/49632 (3%)]	Loss: 0.010360
Train: [1440/49632 (3%)]	Loss: 0.008523
Train: [1472/49632 (3%)]	Loss: 0.012844
Train: [1504/49632 (3%)]	Loss: 0.016547
Train: [1536/49632 (3%)]	Loss: 0.010253
Train: [1568/49632 (3%)]	Loss: 0.007225
Train: [1600/49632 (3%)]	Loss: 0.013659
Train: [1632/49632 (3%)]	Loss: 0.018987
Train: [1664/49632 (3%)]	Loss: 0.013341
Train: [1696/49632 (3%)]	Loss: 0.007190
Train: [1728/49632 (3%)]	Loss: 0.008732
Train: [1760/49632 (4%)]	Loss: 0.010972
Train: [1792/49632 (4%)]	Loss: 0.010174
Train: [1824/49632 (4%)]	Loss: 0.006247
Train: [1856/49632 (4%)]	Loss: 0.005719
Train: [1888/49632 (4%)]	Loss: 0.006280
Train: [1920/49632 (4%)]	Loss: 0.005229
Train: [1952/49632 (4%)]	Loss: 0.010942
Train: [1984/49632 (4%)]	Loss: 0.006999
Train: [2016/49632 (4%)]	Loss: 0.006870
Train: [2048/49632 (4%)]	Loss: 0.007610
Train: [2080/49632 (4%)]	Loss: 0.017493
Train: [2112/49632 (4%)]	Loss: 0.005489
Train: [2144/49632 (4%)]	Loss: 0.007142
Train: [2176/49632 (4%)]	Loss: 0.006425
Train: [2208/49632 (4%)]	Loss: 0.007382
Train: [2240/49632 (5%)]	Loss: 0.004781
Train: [2272/49632 (5%)]	Loss: 0.005307
Train: [2304/49632 (5%)]	Loss: 0.004233
